Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
  1003001 | exportiamalg #1                                    |     17 |       34 |   2299.18
  5004002 | edu packscholar #2                                 |     17 |       25 |   2297.70
 10012001 | importoamalgamalg #1                               |      9 |       33 |   2296.02
  8005003 | scholarnameless #3                                 |      6 |       22 |   2292.35
  6003003 | exporticorp #3                                     |      8 |       23 |   2289.75
  5001001 | amalgscholar #1                                    |     17 |       21 |   2289.22
  8011009 | amalgmaxi #9                                       |      8 |       49 |   2284.08
  8009005 | maxinameless #5                                    |      9 |       15 |   2282.00
 10015003 | scholaramalgamalg #3                               |     18 |       39 |   2282.00
  9015009 | scholarunivamalg #9                                |      9 |       16 |   2278.84
  3002001 | importoexporti #1                                  |      9 |       17 |   2272.92
  4002002 | importoedu pack #2                                 |      9 |       29 |   2271.20
  8005003 | scholarnameless #3                                 |      8 |       28 |   2270.40
  4002001 | importoedu pack #1                                 |     19 |        8 |   2270.39
  6003007 | exporticorp #7                                     |      7 |       29 |   2268.75
  4004002 | edu packedu pack #2                                |     19 |       52 |   2268.63
  7015007 | scholarnameless #7                                 |     18 |       10 |   2267.76
  2002001 | importoimporto #1                                  |     19 |        5 |   2265.27
  1003001 | exportiamalg #1                                    |      8 |       50 |   2264.64
  7001009 | amalgbrand #9                                      |     17 |       56 |   2263.14
  2002001 | importoimporto #1                                  |     18 |       39 |   2261.49
  8005005 | scholarnameless #5                                 |     18 |       44 |   2260.24
 10008002 | namelessunivamalg #2                               |     19 |       12 |   2259.63
  8004005 | edu packnameless #5                                |      7 |       35 |   2258.52
  5001001 | amalgscholar #1                                    |     19 |        9 |   2257.20
  9003003 | exportimaxi #3                                     |     19 |       45 |   2256.25
  7016001 | corpnameless #1                                    |      9 |       56 |   2252.16
  6005001 | scholarcorp #1                                     |     19 |       25 |   2252.00
  9014011 | edu packunivamalg #11                              |     18 |       39 |   2249.00
  3002001 | importoexporti #1                                  |      6 |       22 |   2248.40
  1003001 | exportiamalg #1                                    |     18 |       28 |   2238.48
  3002001 | importoexporti #1                                  |     18 |       34 |   2237.40
  4002001 | importoedu pack #1                                 |     17 |       45 |   2235.22
 10016001 | corpamalgamalg #1                                  |      7 |       59 |   2233.60
  1003001 | exportiamalg #1                                    |      6 |       17 |   2229.50
  1001002 | amalgamalg #2                                      |     18 |       49 |   2229.09
